pubmed_id	target_gene_species	Gene	genBank_access	miRNA_species	miRNA
19010882	Homo sapiens	BMI1	NM_005180	Homo sapiens	hsa-miR-128
20388705	Homo sapiens	ADORA2B	NM_000676	Homo sapiens	hsa-miR-128
20042474	Homo sapiens	LDLR	NM_000527	Homo sapiens	hsa-miR-128
20042474	Homo sapiens	TXNIP	NM_006472	Homo sapiens	hsa-miR-128
20042474	Homo sapiens	DBI	NM_020548	Homo sapiens	hsa-miR-128
20042474	Homo sapiens	AGO1	NM_012199	Homo sapiens	hsa-miR-128
19749093	Homo sapiens	MLL	NM_005933	Homo sapiens	hsa-miR-128
19749093	Homo sapiens	AF4	NM_005935	Homo sapiens	hsa-miR-128
19713529	Homo sapiens	RELN	NM_005045	Homo sapiens	hsa-miR-128
19713529	Homo sapiens	DCX	NM_000555	Homo sapiens	hsa-miR-128
19370765	Homo sapiens	NTRK3	NM_001007156	Homo sapiens	hsa-miR-128
20417621	Homo sapiens	TP53	NM_000546	Homo sapiens	hsa-miR-1285
20417621	Homo sapiens	TP53	NM_000546	Homo sapiens	hsa-miR-1285
17150773	Homo sapiens	NOTCH1	NM_017617	Homo sapiens	hsa-miR-129
18189265	Homo sapiens	EIF2C3	NM_177422	Homo sapiens	hsa-miR-129-5p
18189265	Homo sapiens	CAMTA1	NM_015215	Homo sapiens	hsa-miR-129-5p
19887623	Homo sapiens	SOX4	NM_003107	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	GALNT1	NM_020474	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	FNDC3b	NM_022763	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	TP53INP1	NM_033285	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	ETV6	NM_001987	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	TNPO1	NM_002270	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	ZFP91	NM_053023	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	PDS5A	NM_001100399	Homo sapiens	hsa-miR-129-5p
19487295	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-129-5p
20404570	Homo sapiens	CDK6	NM_001259	Homo sapiens	hsa-miR-129-5p
18758459	Homo sapiens	ATXN1	NM_001128164	Homo sapiens	hsa-miR-130a
14697198	Homo sapiens	CSF1	NM_000757	Homo sapiens	hsa-miR-130a
14697198	Homo sapiens	CSF1	NM_000757	Homo sapiens	hsa-miR-130a
16549775	Homo sapiens	MAFB	NM_005461	Homo sapiens	hsa-miR-130a
17957028	Homo sapiens	MEOX2	NM_005924	Homo sapiens	hsa-miR-130a
17957028	Homo sapiens	HOXA5	NM_019102	Homo sapiens	hsa-miR-130a
18823650	Homo sapiens	CSF1	NM_172212	Homo sapiens	hsa-miR-130a
21486751	Homo sapiens	DDX6	NM_004397	Homo sapiens	hsa-miR-130a
17855557	Homo sapiens	TAC1	NM_003182	Homo sapiens	hsa-miR-130a
18577589	Homo sapiens	RICS	NM_001142685	Homo sapiens	hsa-miR-132
17553428	Homo sapiens	RFX4	NM_213594	Homo sapiens	hsa-miR-132
17443681	Homo sapiens	KCNQ1	NM_000218	Homo sapiens	hsa-miR-133a
17443681	Homo sapiens	KCNQ1	NM_000218	Homo sapiens	hsa-miR-133a
17443681	Homo sapiens	KCNQ1	NM_000218	Homo sapiens	hsa-miR-133a
17443681	Homo sapiens	KCNQ1	NM_000218	Homo sapiens	hsa-miR-133a
17715156	Homo sapiens	CASP9	NM_001229	Homo sapiens	hsa-miR-133a
17715156	Homo sapiens	CASP9	NM_001229	Homo sapiens	hsa-miR-133a
17715156	Homo sapiens	CASP9	NM_001229	Homo sapiens	hsa-miR-133a
17715156	Homo sapiens	CASP9	NM_001229	Homo sapiens	hsa-miR-133a
17715156	Homo sapiens	CASP9	NM_001229	Homo sapiens	hsa-miR-133a
17344217	Homo sapiens	KCNH2	NM_172057	Homo sapiens	hsa-miR-133a
17344217	Homo sapiens	KCNH2	NM_172057	Homo sapiens	hsa-miR-133a
17344217	Homo sapiens	KCNH2	NM_172057	Homo sapiens	hsa-miR-133a
17344217	Homo sapiens	KCNH2	NM_172057	Homo sapiens	hsa-miR-133a
17344217	Homo sapiens	KCNH2	NM_172057	Homo sapiens	hsa-miR-133a
17344217	Homo sapiens	KCNH2	NM_172057	Homo sapiens	hsa-miR-133a
18458081	Homo sapiens	HCN2	NM_001194	Homo sapiens	hsa-miR-133a
18464261	Homo sapiens	PKM2	NM_182471	Homo sapiens	hsa-miR-133a
20160723	Homo sapiens	FSCN1	NM_003088	Homo sapiens	hsa-miR-133a
19720047	Homo sapiens	KLF15	NM_014079	Homo sapiens	hsa-miR-133a
19644046	Homo sapiens	RHOA	NM_001664	Homo sapiens	hsa-miR-133a
19378336	Homo sapiens	KRT7	NM_005556	Homo sapiens	hsa-miR-133a
17210790	Homo sapiens	PTBP2	NM_021190	Homo sapiens	hsa-miR-133b
17210790	Homo sapiens	PTBP2	NM_021190	Homo sapiens	hsa-miR-133b
17761882	Homo sapiens	PITX3	NM_005029	Homo sapiens	hsa-miR-133b
18464261	Homo sapiens	PKM2	NM_182471	Homo sapiens	hsa-miR-133b
19720047	Homo sapiens	KLF15	NM_014079	Homo sapiens	hsa-miR-133b
18632633	Homo sapiens	APC	NM_001127511	Homo sapiens	hsa-miR-135a
20194722	Homo sapiens	FLAP	NM_001629	Homo sapiens	hsa-miR-135a
19666866	Homo sapiens	JAK2	NM_004972	Homo sapiens	hsa-miR-135a
18632633	Homo sapiens	APC	NM_001127511	Homo sapiens	hsa-miR-135b
18381414	Homo sapiens	CDK6	NM_001259	Homo sapiens	hsa-miR-137
18381414	Homo sapiens	E2F6	NM_198256	Homo sapiens	hsa-miR-137
18381414	Homo sapiens	NCOA2	NM_006540	Homo sapiens	hsa-miR-137
22003227	Homo sapiens	KLF4	NM_004235	Homo sapiens	hsa-miR-137
20232393	Homo sapiens	RHOC	NM_175744	Homo sapiens	hsa-miR-138
20232393	Homo sapiens	ROCK2	NM_004850	Homo sapiens	hsa-miR-138
19998415	Homo sapiens	KRT	NM_002276	Homo sapiens	hsa-miR-138
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-140-5p
19948051	Homo sapiens	IGFBP5	NM_000599	Homo sapiens	hsa-miR-140-5p
19734943	Homo sapiens	HDAC4	NM_006037	Homo sapiens	hsa-miR-140-5p
18925646	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	FOG2	NM_012082	Homo sapiens	hsa-miR-141
15131085	Homo sapiens	CLOCK	NM_004898	Homo sapiens	hsa-miR-141
18483486	Homo sapiens	TGFB2	NM_003238	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	ERBB2IP	NM_018695	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	BAP1	NM_004656	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	KLHL20	NM_014458	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	PTPRD	NM_002839	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	ELMO2	NM_133171	Homo sapiens	hsa-miR-141
20005803	Homo sapiens	WDR37	NM_014023	Homo sapiens	hsa-miR-141
19861690	Homo sapiens	MKK4	NM_003010	Homo sapiens	hsa-miR-141
19830559	Homo sapiens	SIP1	NM_014795	Homo sapiens	hsa-miR-141
19830559	Homo sapiens	SIP1	NM_014795	Homo sapiens	hsa-miR-141
21224847	Homo sapiens	JAG1	NM_000214	Homo sapiens	hsa-miR-141
17637574	Homo sapiens	SERBP1	NM_015640	Homo sapiens	hsa-miR-141
17637574	Homo sapiens	SFPQ	NM_005066	Homo sapiens	hsa-miR-141
17637574	Homo sapiens	HMGB1	NM_002128	Homo sapiens	hsa-miR-141
15504739	Homo sapiens	MAPK7	NM_139034	Homo sapiens	hsa-miR-143
19137007	Homo sapiens	KRAS	NM_033360	Homo sapiens	hsa-miR-143
19137007	Homo sapiens	KRAS	NM_033360	Homo sapiens	hsa-miR-143
19855844	Homo sapiens	ERK5	NM_139033	Homo sapiens	hsa-miR-143
19638978	Homo sapiens	DNMT3A	NM_022552	Homo sapiens	hsa-miR-143
19472311	Homo sapiens	FNDC3b	NM_022763	Homo sapiens	hsa-miR-143
19439999	Homo sapiens	ERK5	NM_002749	Homo sapiens	hsa-miR-143
20878132	Homo sapiens	Bcl-2	NM_000633	Homo sapiens	hsa-miR-143
20878132	Homo sapiens	Bcl-2	NM_000633	Homo sapiens	hsa-miR-143
17504027	Homo sapiens	MAPK7	NM_139034	Homo sapiens	hsa-miR-143
15131085	Homo sapiens	PARP8	NM_024615	Homo sapiens	hsa-miR-145
17827156	Homo sapiens	IRS1	NM_005544	Homo sapiens	hsa-miR-145
17827156	Homo sapiens	IRS1	NM_005544	Homo sapiens	hsa-miR-145
19202062	Homo sapiens	MYC	NM_002467	Homo sapiens	hsa-miR-145
20160723	Homo sapiens	FSCN1	NM_003088	Homo sapiens	hsa-miR-145
20160723	Homo sapiens	FSCN1	NM_003088	Homo sapiens	hsa-miR-145
20160723	Homo sapiens	FSCN1	NM_003088	Homo sapiens	hsa-miR-145
20160723	Homo sapiens	FSCN1	NM_003088	Homo sapiens	hsa-miR-145
19996289	Homo sapiens	CCNA2	NM_001237	Homo sapiens	hsa-miR-145
19996288	Homo sapiens	MUC1	NM_002456	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	CLINT1	NM_014666	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	CBFB	NM_022845	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	PPP3CA	NM_000944	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	FBXO28	NM_015176	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	ACBD3	NM_022735	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	USP46	NM_022832	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	RASA1	NM_002890	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	CCDC25	NM_018246	Homo sapiens	hsa-miR-145
19915607	Homo sapiens	C11orf58	NM_014267	Homo sapiens	hsa-miR-145
19502786	Homo sapiens	IGF-IR	NM_000875	Homo sapiens	hsa-miR-145
19378336	Homo sapiens	KRT7	NM_005556	Homo sapiens	hsa-miR-145
19360360	Homo sapiens	RTKN	NM_033046	Homo sapiens	hsa-miR-145
18759964	Homo sapiens	IRAK1	NM_001025243	Homo sapiens	hsa-miR-146a
18759964	Homo sapiens	TRAF6	NM_145803	Homo sapiens	hsa-miR-146a
18660546	Homo sapiens	BRCA2	NM_000059	Homo sapiens	hsa-miR-146a
18660546	Homo sapiens	BRCA1	NM_007305	Homo sapiens	hsa-miR-146a
20451497	Homo sapiens	TBP	NM_001172085	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	ELL3	NM_025165	Homo sapiens	hsa-miR-146a
18568019	Homo sapiens	CXCR4	NM_003467	Homo sapiens	hsa-miR-146a
18568019	Homo sapiens	CXCR4	NM_003467	Homo sapiens	hsa-miR-146a
20181935	Homo sapiens	MCP2	NM_005623	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	CCNA2	NM_001237	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	PA2G4	NM_006191	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	BRCA1	NM_007295	Homo sapiens	hsa-miR-146a
19965651	Homo sapiens	FADD	NM_003824	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	METTL7A	NM_014033	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	CDKN3	NM_005192	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	PRR15	NM_175887	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	MCPH1	NM_024596	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	MCM10	NM_182751	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	POLE2	NM_002692	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	PDIK1L	NM_152835	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	VWCE	NM_152718	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	LTB	NM_002341	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	RAD54L	NM_003579	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	KIF22	NM_007317	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	CFH	NM_000186	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	BRCA1	NM_007294	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	TMSL8	NM_021992	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	MR1	NM_001531	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	ATOH8	NM_032827	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	UHRF1	NM_013282	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	TRIM14	NM_033219	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	COL13A1	NM_080798	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	TIMELESS	NM_003920	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	PBLD	NM_022129	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	BLMH	NM_000386	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	NFIX	NM_002501	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	PEX11G	NM_080662	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	SDCBP2	NM_080489	Homo sapiens	hsa-miR-146a
19944095	Homo sapiens	PLEKHA4	NM_020904	Homo sapiens	hsa-miR-146a
19333922	Homo sapiens	IRF-5	NM_032643	Homo sapiens	hsa-miR-146a
19333922	Homo sapiens	STAT1	NM_007315	Homo sapiens	hsa-miR-146a
20451497	Homo sapiens	TBP	NM_003194 	Homo sapiens	hsa-miR-146a
19265686	Homo sapiens	MMP16	NM_022564	Homo sapiens	hsa-miR-146b-5p
19265686	Homo sapiens	MMP16	NM_022564	Homo sapiens	hsa-miR-146b-5p
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-147
18367714	Homo sapiens	DNMT3B	NM_175850	Homo sapiens	hsa-miR-148a
18367714	Homo sapiens	DNMT3B	NM_175849	Homo sapiens	hsa-miR-148a
18268015	Homo sapiens	NR1I2	NM_033013	Homo sapiens	hsa-miR-148a
20146264	Homo sapiens	DNMT1	NM_001130823	Homo sapiens	hsa-miR-148a
20406806	Homo sapiens	MSK1	NM_014923 	Homo sapiens	hsa-miR-148a
21552422	Homo sapiens	CDNK1B 	NM_004064	Homo sapiens	hsa-miR-148a
18367714	Homo sapiens	DNMT3B	NM_175850	Homo sapiens	hsa-miR-148b
21205300	Homo sapiens	CCKBR	NM_176875	Homo sapiens	hsa-miR-148b
21205300	Homo sapiens	DNMT1	NM_001130823 	Homo sapiens	hsa-miR-148b
21205300	Homo sapiens	WNT10B	NM_003394 	Homo sapiens	hsa-miR-148b
21205300	Homo sapiens	NOG	NM_005450	Homo sapiens	hsa-miR-148b
21205300	Homo sapiens	ROBO1	NM_002941 	Homo sapiens	hsa-miR-148b
19117988	Homo sapiens	CCNE1	NM_057182	Homo sapiens	hsa-miR-150
18814950	Homo sapiens	MYB	NM_005375	Homo sapiens	hsa-miR-150
18682393	Homo sapiens	P2RX7	NM_002562	Homo sapiens	hsa-miR-150
18667440	Homo sapiens	MYB	NM_005375	Homo sapiens	hsa-miR-150
18667440	Homo sapiens	MYB	NM_005375	Homo sapiens	hsa-miR-150
18539114	Homo sapiens	MYB	NM_001130173	Homo sapiens	hsa-miR-150
20067763	Homo sapiens	EGR2	NM_000399	Homo sapiens	hsa-miR-150
21983127	Homo sapiens	MUC4	NM_138297	Homo sapiens	hsa-miR-150
20146264	Homo sapiens	DNMT1	NM_001130823	Homo sapiens	hsa-miR-152
20028871	Homo sapiens	FOXO1	NM_002015	Homo sapiens	hsa-miR-153
19676043	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-153
19676043	Homo sapiens	MCL1	NM_021960	Homo sapiens	hsa-miR-153
16675453	Homo sapiens	AGTR1	NM_032049	Homo sapiens	hsa-miR-155
17881434	Homo sapiens	BACH1	NM_206866	Homo sapiens	hsa-miR-155
17881434	Homo sapiens	LDOC1	NM_012317	Homo sapiens	hsa-miR-155
17881434	Homo sapiens	MATR3	NM_199189	Homo sapiens	hsa-miR-155
17881434	Homo sapiens	TM6SF1	NM_023003	Homo sapiens	hsa-miR-155
17588946	Homo sapiens	AGTR1	NM_032049	Homo sapiens	hsa-miR-155
17668390	Homo sapiens	AGTR1	NM_032049	Homo sapiens	hsa-miR-155
18794355	Homo sapiens	RHOA	NM_001664	Homo sapiens	hsa-miR-155
18794355	Homo sapiens	RHOA	NM_001664	Homo sapiens	hsa-miR-155
18794355	Homo sapiens	RHOA	NM_001664	Homo sapiens	hsa-miR-155
18950466	Homo sapiens	ETS1	NM_001143820	Homo sapiens	hsa-miR-155
18950466	Homo sapiens	ETS1	NM_001143820	Homo sapiens	hsa-miR-155
18950466	Homo sapiens	MEIS1	NM_002398	Homo sapiens	hsa-miR-155
19193853	Homo sapiens	MAP3K7IP2	NM_015093	Homo sapiens	hsa-miR-155
20452491	Homo sapiens	CYR61	NM_001554	Homo sapiens	hsa-miR-155
20219467	Homo sapiens	MyD88	NM_002468	Homo sapiens	hsa-miR-155
20371610	Homo sapiens	FOXO3	NM_001455	Homo sapiens	hsa-miR-155
20354188	Homo sapiens	SOCS1	NM_003745	Homo sapiens	hsa-miR-155
19890474	Homo sapiens	SHIP	NM_005541	Homo sapiens	hsa-miR-155
19887047	Homo sapiens	CEBPB	NM_005194	Homo sapiens	hsa-miR-155
19759154	Homo sapiens	JARID2	NM_004973	Homo sapiens	hsa-miR-155
19759154	Homo sapiens	JARID2	NM_004973	Homo sapiens	hsa-miR-155
19701459	Homo sapiens	KGF	NM_002009	Homo sapiens	hsa-miR-155
19701459	Homo sapiens	KGF	NM_002009	Homo sapiens	hsa-miR-155
19650740	Homo sapiens	IKBKE	NM_014002	Homo sapiens	hsa-miR-155
19650740	Homo sapiens	SMAD2	NM_005901	Homo sapiens	hsa-miR-155
19650740	Homo sapiens	FADD	NM_003824	Homo sapiens	hsa-miR-155
19897480	Homo sapiens	MeCP2	NM_004992	Homo sapiens	hsa-miR-155
19897480	Homo sapiens	MeCP2	NM_004992	Homo sapiens	hsa-miR-155
19538740	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-155
19386588	Homo sapiens	SPI1	NM_003120	Homo sapiens	hsa-miR-155
20673989	Homo sapiens	CTLA-4	NM_005214 	Homo sapiens	hsa-miR-155
20219467	Homo sapiens	MyD88	NM_001172567 	Homo sapiens	hsa-miR-155
18931683	Homo sapiens	BCL2	NM_000657	Homo sapiens	hsa-miR-15a
18931683	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-15a
18931683	Homo sapiens	WNT3A	NM_033131	Homo sapiens	hsa-miR-15a
15131085	Homo sapiens	DMTF1	NM_021145	Homo sapiens	hsa-miR-15a
16166262	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-15a
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PDCD4	NM_145341	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	RAB21	NM_014999	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CADM1	NM_014333	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	SKAP2	NM_003930	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	WT1	NM_024426	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	ACTR1A	NM_005736	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	ASXL2	NM_018263	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	C10orf104	NM_173473	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	C14orf109	NM_015676	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CARD8	NM_014959	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CDC14B	NM_033331	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CENPJ	NM_018451	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CEP63	NM_025180	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CREBL2	NM_001310	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	ECHDC1	NM_018479	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CCDC76	NM_019083	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	NPAL2	NM_024759	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	C4orf27	NM_017867	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	C2orf43	NM_021925	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	CCDC111	NM_152683	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	GOLGA5	NM_005113	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	GOLPH3L	NM_018178	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	GTF2H1	NM_005316	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	H3F3B	NM_005324	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HACE1	NM_020771	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HDHD2	NM_032124	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HERC6	NM_017912	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	C17orf80	NM_017941	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HRSP12	NM_005836	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HSDL2	NM_032303	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HSPA1A	NM_005345	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	JUN	NM_002228	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PWWP2A	NM_052927	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	FAM122C	NM_138819	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	LOC339804	XM_291016	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	FAM69A	NM_001006605	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	MCL1	NM_182763	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	MSH2	NM_000251	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	NT5DC1	NM_152729	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	OMA1	NM_145243	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	OSGEPL1	NM_022353	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PDCD6IP	NM_013374	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PHKB	NM_001031835	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PMS1	NM_001128144	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PNN	NM_002687	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	PRIM1	NM_000946	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	RAD51C	NM_058216	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	RHOT1	NM_018307	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	RNASEL	NM_021133	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	SLC35A1	NM_006416	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	SLC35B3	NM_015948	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	TIA1	NM_022173	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	HSP90B1	NM_003299	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	UGDH	NM_003359	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	UGP2	NM_006759	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	VPS45	NM_007259	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	WIPF1	NM_003387	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	ZNF559	NM_032497	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	BCL2	NM_000657	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	RAB9B	NM_016370	Homo sapiens	hsa-miR-15a
18362358	Homo sapiens	TPI1	NM_000365	Homo sapiens	hsa-miR-15a
18818396	Homo sapiens	MYB	NM_001130173	Homo sapiens	hsa-miR-15a
18818396	Homo sapiens	MYB	NM_001130173	Homo sapiens	hsa-miR-15a
19903841	Homo sapiens	BMI1	NM_005180	Homo sapiens	hsa-miR-15a
19823025	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-15a
19823025	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-15a
18449891	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-15b
19135980	Homo sapiens	CCNE1	NM_057182	Homo sapiens	hsa-miR-15b
20154725	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-15b
19861690	Homo sapiens	MKK4	NM_003010	Homo sapiens	hsa-miR-15b
20154725	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-15b
21725369	Homo sapiens	BMI1	NM_005180	Homo sapiens	hsa-miR-15b
18931683	Homo sapiens	BCL2	NM_000657	Homo sapiens	hsa-miR-16
18931683	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-16
18931683	Homo sapiens	WNT3A	NM_033131	Homo sapiens	hsa-miR-16
15131085	Homo sapiens	TPPP3	NM_016140	Homo sapiens	hsa-miR-16
16166262	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-16
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-16
17877811	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-16
18449891	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PDCD4	NM_145341	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	RAB21	NM_014999	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CADM1	NM_014333	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	SKAP2	NM_003930	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	WT1	NM_024426	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	BCL2	NM_000657	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	RAB9B	NM_016370	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	ACTR1A	NM_005736	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	TPI1	NM_000365	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CFL2	NM_138638	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	H3F3B	NM_005324	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	MCL1	NM_182763	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	ASXL2	NM_018263	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	C10orf104	NM_173473	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	C14orf109	NM_015676	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CARD8	NM_014959	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CDC14B	NM_033331	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CENPJ	NM_018451	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CEP63	NM_025180	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CREBL2	NM_001310	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	ECHDC1	NM_018479	Homo sapiens	hsa-miR-16
